Title,description,authors,publishedDate,categories,pages_count,price,shop_id,stock
The Last Of The Wine,"Athens and Sparta, the mighty city states of ancient Greece, locked together in a quarter century of conflict: the Peloponnesian War. Alexias the Athenian was born, passed through childhood and grew to manhood in those troubled years, that desperate and dangerous epoch when the golden age of Pericles was declining into uncertainty and fear for the future. Of good family, he and his friends are brought up and educated in the things of the intellect and in athletic and martial pursuits. They learn to hunt and to love, to wrestle and to question. And all the time his star of destiny is leading him towards the moment when he must stand alongside his greatest friend Lysis in the last great clash of arms between the cities.",Mary Renault,2015-08-06,Fiction,332,90.34,fiction_boutique,False
The Road to the Majors - Touchdown Edition (Dream Series),"A collection of science fiction stories and novelettes by the Hugo and Philip K. Dick Award–winning author of Desolation Road and Luna: New Moon. Published in conjunction with his Locus Award–winning debut novel, Desolation Road, Empire Dreams collects some of Ian McDonald’s finest early short fiction, including a several stories that first appeared in Asimov’s Science Fiction magazine. In “Vivaldi,” an astrophysicist contemplates the death of the universe as he hurtles through space to investigate a black hole. A beach bum in Morocco encounters a woman who is curiously full of life in “Radio Marrakech.” An Irish scientist prepares to make contact with aliens as his daughter dreams of fairies in “King of Morning, Queen of Day.” And in the title novelette, a boy is given an experimental treatment that allows him to fight his cancer via virtual reality gameplaying. As Asimov’sScience Fiction declared, Ian McDonald is “the Frank Herbert, William Gibson, or arguably even Thomas Pynchon of the early 21st century.”",Ian McDonald,2014-01-30,Fiction,296,74.86,fiction_boutique,False
Coyote Dream,"Much of the city can't wake up. And more are dozing off each day. Instead of powerful forces storming Seattle, a more insidious invasion is happening. Most of Joanne Walker's fellow cops are down with the blue flu—or rather the blue sleep. Yet there's no physical cause anyone can point to—and it keeps spreading. It has to be magical, Joanne figures. But what's up with the crazy dreams that hit her every time she closes her eyes? Are they being sent by Coyote, her still-missing spirit guide? The messages just aren't clear. Somehow Joanne has to wake up her sleeping friends while protecting those still awake, figure out her inner-spirit dream life and, yeah, come to terms with these other dreams she's having about her boss….",C.E. Murphy,2007-05-01,Fiction,269,109.0,fiction_boutique,True
Second to None,"A stand alone second chance grumpy sunshine romance about Josie & Maddox by USA Today bestselling author K.A. Linde... Maddox Nelson is the only boy I’ve ever loved. And the only one to break my heart. I thought I was over that long ago. After drowning the heartbreak in two failed marriages, I should want safe and easy, and Maddox is nothing but complicated. Now that I’m back home in Savannah, I can’t deny the pull toward him. He’s the grumpy to my sunshine, the introvert to my extrovert, the uncompromising to my go with the flow. But years of friendship, love, and tangled lust binds us together in the city where it all began. When heat flies between us, he makes it clear that we already had our chance. Both of us should move on. Except I’m no longer okay with that idea. I’ll prove to him that I come second to none.",K.A. Linde ,2022-08-30,Fiction,270,140.53,fiction_boutique,False
Blood of the Mtn Man #11 (The Last Mountain Man),"Gold Rush The gold-mining town of Red Light, Montana is the kind of backwater hole less famous for the folks that live there than the ones who die there. Like Janey Jensen, Smoke Jensen's sister. Smoke never would have come back if it hadn't been for her estate. But that isn't the only thing the Last Mountain Man's got to settle. . . Blood Rush There's also the score between him and Major Cosgrove. The man who owns Red Light—lock, stock and barrel—is six feet of trouble looking for somebody like Smoke to bring out the worst in him. It seems Janey's land is worth a small fortune—and Cosgrove is laying his claim. All that stands between Cosgrove and the gold is an avenging gunslinger with a blazing .44—and a damned good reason to use it!""",William W. Johnstone,2014-10-01,Fiction,431,26.93,fiction_boutique,True
Eyes in the Sky: Satellite Spies Are Watching You! (24/7: Science Behind the Scenes: Spy Files),"Provides information about satellites, their history, how they are used to photograph the Earth's surface, and how they have been used to gather intelligence.",Lisa Jo Rudy,2008-08-11,Juvenile Nonfiction,382,125.4,fiction_boutique,False
The Real Diary of a Real Boy,"Presents the diary of an exuberant and mischievous eleven-year-old boy growing up in the town of Exeter, New Hampshire, in the 1860s.",Henry A. Shute,2001-08-01,Fiction,155,18.64,fiction_boutique,True
Bartlett's Poems for Occasions,"Bartlett's Poems for Occasions, an entertaining, thought-provoking companion to the bestselling Bartlett's Familiar Quotations, is the book to turn to for any circumstance -- from birth to death and everything in between. Under the direction of esteemed poet and writer Geoffrey O'Brien, Bartlett's Poems for Occasions will inspire you to turn to poetry to celebrate a new baby or marriage, toast a colleague, cheer a graduate, honor a birthday, deliver a eulogy, or add zest to a holiday party. It is the perfect solution to the age-old question, What should I say?","""Geoffrey OBrien"", Billy Collins",2007-09-03,Poetry,305,85.09,fiction_boutique,True
Terminal Run,"One ship could revolutionize submarine warfare as we know it: the USS Snare. A robotic combat sub carrying no crew, the Snare has proven unbeatable in sea trials. And now it has fallen into the hands of an unseen enemy. The Snare’s first casualty: the nuclear sub carrying the son of former admiral Michael Pacino. The only man who can match wits with the Snare, Pacino reenters the game in a high-tech underwater battle unlike any that’s been fought before, one that could engulf the world in war—and bring him face-to-face with his nemesis…",Michael DiMercurio,2017-10-09,Fiction,224,54.49,fiction_boutique,False
"Asimov's Science Fiction, August 1994","Once the mainstay of science fiction, adventure stories fell out of favor during the 1960s and early 1970s. But in recent years, science fiction writers have spun out galaxy-spanning adventures as imaginative and wonderful as any of yesteryear's tales. Renowned editor Gardner Dozois assembles seventeen such escapades here, with stories from today's and tomorrow's finest writers, including: Stephen Baxter, Tony Daniel, R. Garcia y Robertson, Peter F. Hamilton, Janet Kagan, George R. R. Martin, Paul J. McAuley, Maureen F. McHugh. G. David Nordley, Robert Reed, Mary Rosenblum, Bruce Sterling, Michael Swanwick, George Turner, John Varley, Vernor Vinge, Walter Jon Williams These stories brim with the exciting thrills our universe offers us-- alien landscapes, unimagined realms, life unlike any we have known before, and that mysterious realm known as the human soul. The Good New Stuff shows that they really do still write 'em like that!",Gardner Dozois,1999-01-15,Fiction,154,62.71,fiction_boutique,False
